image,label,reason
ISIC_0011155,1,missing_verified_lesion_id
ISIC_0011156,1,missing_verified_lesion_id
ISIC_0011157,1,missing_verified_lesion_id
ISIC_0011158,0,missing_verified_lesion_id
ISIC_0011159,1,missing_verified_lesion_id
ISIC_0011161,0,missing_verified_lesion_id
ISIC_0011162,1,missing_verified_lesion_id
ISIC_0011163,0,missing_verified_lesion_id
ISIC_0011164,1,missing_verified_lesion_id
ISIC_0011165,1,missing_verified_lesion_id
ISIC_0011166,0,missing_verified_lesion_id
ISIC_0011167,1,missing_verified_lesion_id
ISIC_0011168,1,missing_verified_lesion_id
ISIC_0011169,0,missing_verified_lesion_id
ISIC_0011170,1,missing_verified_lesion_id
ISIC_0011171,1,missing_verified_lesion_id
ISIC_0011173,1,missing_verified_lesion_id
ISIC_0011176,0,missing_verified_lesion_id
ISIC_0011177,1,missing_verified_lesion_id
ISIC_0011199,1,missing_verified_lesion_id
ISIC_0011200,1,missing_verified_lesion_id
ISIC_0011202,1,missing_verified_lesion_id
ISIC_0011203,1,missing_verified_lesion_id
ISIC_0011204,1,missing_verified_lesion_id
ISIC_0011205,1,missing_verified_lesion_id
ISIC_0011207,1,missing_verified_lesion_id
ISIC_0011208,1,missing_verified_lesion_id
ISIC_0011210,0,missing_verified_lesion_id
ISIC_0011211,1,missing_verified_lesion_id
ISIC_0011212,1,missing_verified_lesion_id
ISIC_0011213,1,missing_verified_lesion_id
ISIC_0011214,1,missing_verified_lesion_id
ISIC_0011215,1,missing_verified_lesion_id
ISIC_0011217,1,missing_verified_lesion_id
ISIC_0011218,1,missing_verified_lesion_id
ISIC_0011219,1,missing_verified_lesion_id
ISIC_0011220,1,missing_verified_lesion_id
ISIC_0011223,1,missing_verified_lesion_id
ISIC_0011224,1,missing_verified_lesion_id
ISIC_0011225,1,missing_verified_lesion_id
ISIC_0011227,1,missing_verified_lesion_id
ISIC_0011228,1,missing_verified_lesion_id
ISIC_0011229,1,missing_verified_lesion_id
ISIC_0011230,1,missing_verified_lesion_id
ISIC_0011292,1,missing_verified_lesion_id
ISIC_0011294,1,missing_verified_lesion_id
ISIC_0011295,0,missing_verified_lesion_id
ISIC_0011296,1,missing_verified_lesion_id
ISIC_0011297,1,missing_verified_lesion_id
ISIC_0011298,1,missing_verified_lesion_id
ISIC_0011300,1,missing_verified_lesion_id
ISIC_0011301,1,missing_verified_lesion_id
ISIC_0011303,1,missing_verified_lesion_id
ISIC_0011304,1,missing_verified_lesion_id
ISIC_0011305,0,missing_verified_lesion_id
ISIC_0011306,1,missing_verified_lesion_id
ISIC_0011310,1,missing_verified_lesion_id
ISIC_0011315,0,missing_verified_lesion_id
ISIC_0011317,1,missing_verified_lesion_id
ISIC_0011321,1,missing_verified_lesion_id
ISIC_0011322,1,missing_verified_lesion_id
ISIC_0011323,1,missing_verified_lesion_id
ISIC_0011324,1,missing_verified_lesion_id
ISIC_0011326,1,missing_verified_lesion_id
ISIC_0011327,1,missing_verified_lesion_id
ISIC_0011328,1,missing_verified_lesion_id
ISIC_0011329,0,missing_verified_lesion_id
ISIC_0011330,1,missing_verified_lesion_id
ISIC_0011333,1,missing_verified_lesion_id
ISIC_0011334,0,missing_verified_lesion_id
ISIC_0011336,1,missing_verified_lesion_id
ISIC_0011338,1,missing_verified_lesion_id
ISIC_0011339,1,missing_verified_lesion_id
ISIC_0011341,1,missing_verified_lesion_id
ISIC_0011343,1,missing_verified_lesion_id
ISIC_0011344,0,missing_verified_lesion_id
ISIC_0011345,1,missing_verified_lesion_id
ISIC_0011347,1,missing_verified_lesion_id
ISIC_0011348,0,missing_verified_lesion_id
ISIC_0011349,0,missing_verified_lesion_id
ISIC_0011350,0,missing_verified_lesion_id
ISIC_0011352,1,missing_verified_lesion_id
ISIC_0011353,1,missing_verified_lesion_id
ISIC_0011356,0,missing_verified_lesion_id
ISIC_0011357,1,missing_verified_lesion_id
ISIC_0011358,1,missing_verified_lesion_id
ISIC_0011359,1,missing_verified_lesion_id
ISIC_0011360,1,missing_verified_lesion_id
ISIC_0011361,1,missing_verified_lesion_id
ISIC_0011362,1,missing_verified_lesion_id
ISIC_0011363,1,missing_verified_lesion_id
ISIC_0011366,0,missing_verified_lesion_id
ISIC_0011367,1,missing_verified_lesion_id
ISIC_0011372,1,missing_verified_lesion_id
ISIC_0011373,1,missing_verified_lesion_id
ISIC_0011374,0,missing_verified_lesion_id
ISIC_0011378,1,missing_verified_lesion_id
ISIC_0011382,1,missing_verified_lesion_id
ISIC_0011383,1,missing_verified_lesion_id
ISIC_0011384,1,missing_verified_lesion_id
ISIC_0011385,1,missing_verified_lesion_id
ISIC_0011386,1,missing_verified_lesion_id
ISIC_0011387,0,missing_verified_lesion_id
ISIC_0011390,0,missing_verified_lesion_id
ISIC_0011393,1,missing_verified_lesion_id
ISIC_0011397,1,missing_verified_lesion_id
ISIC_0011398,1,missing_verified_lesion_id
ISIC_0011402,1,missing_verified_lesion_id
ISIC_0012086_downsampled,4,missing_verified_lesion_id
ISIC_0012089_downsampled,1,missing_verified_lesion_id
ISIC_0012090_downsampled,4,missing_verified_lesion_id
ISIC_0012092_downsampled,1,missing_verified_lesion_id
ISIC_0012094_downsampled,1,missing_verified_lesion_id
ISIC_0012095_downsampled,1,missing_verified_lesion_id
ISIC_0012097_downsampled,1,missing_verified_lesion_id
ISIC_0012099_downsampled,0,missing_verified_lesion_id
ISIC_0012102_downsampled,1,missing_verified_lesion_id
ISIC_0012103_downsampled,4,missing_verified_lesion_id
ISIC_0012105_downsampled,1,missing_verified_lesion_id
ISIC_0012107_downsampled,1,missing_verified_lesion_id
ISIC_0012108_downsampled,1,missing_verified_lesion_id
ISIC_0012109_downsampled,1,missing_verified_lesion_id
ISIC_0012116_downsampled,1,missing_verified_lesion_id
ISIC_0012117_downsampled,4,missing_verified_lesion_id
ISIC_0012118_downsampled,1,missing_verified_lesion_id
ISIC_0012126_downsampled,1,missing_verified_lesion_id
ISIC_0012127_downsampled,1,missing_verified_lesion_id
ISIC_0012134_downsampled,4,missing_verified_lesion_id
ISIC_0012135_downsampled,1,missing_verified_lesion_id
ISIC_0012136_downsampled,4,missing_verified_lesion_id
ISIC_0012137_downsampled,0,missing_verified_lesion_id
ISIC_0012141_downsampled,1,missing_verified_lesion_id
ISIC_0012143_downsampled,4,missing_verified_lesion_id
ISIC_0012147_downsampled,1,missing_verified_lesion_id
ISIC_0012148_downsampled,1,missing_verified_lesion_id
ISIC_0012149_downsampled,1,missing_verified_lesion_id
ISIC_0012150_downsampled,1,missing_verified_lesion_id
ISIC_0012151_downsampled,0,missing_verified_lesion_id
ISIC_0012152_downsampled,1,missing_verified_lesion_id
ISIC_0012155_downsampled,4,missing_verified_lesion_id
ISIC_0012156_downsampled,1,missing_verified_lesion_id
ISIC_0012159_downsampled,1,missing_verified_lesion_id
ISIC_0012160_downsampled,1,missing_verified_lesion_id
ISIC_0012164_downsampled,1,missing_verified_lesion_id
ISIC_0012167_downsampled,1,missing_verified_lesion_id
ISIC_0012170_downsampled,4,missing_verified_lesion_id
ISIC_0012172_downsampled,4,missing_verified_lesion_id
ISIC_0012173_downsampled,4,missing_verified_lesion_id
ISIC_0012175_downsampled,1,missing_verified_lesion_id
ISIC_0012177_downsampled,1,missing_verified_lesion_id
ISIC_0012178_downsampled,4,missing_verified_lesion_id
ISIC_0012179_downsampled,1,missing_verified_lesion_id
ISIC_0012182_downsampled,1,missing_verified_lesion_id
ISIC_0012183_downsampled,4,missing_verified_lesion_id
ISIC_0012187_downsampled,1,missing_verified_lesion_id
ISIC_0012191_downsampled,1,missing_verified_lesion_id
ISIC_0012199_downsampled,4,missing_verified_lesion_id
ISIC_0012201_downsampled,1,missing_verified_lesion_id
ISIC_0012203_downsampled,1,missing_verified_lesion_id
ISIC_0012204_downsampled,4,missing_verified_lesion_id
ISIC_0012205_downsampled,1,missing_verified_lesion_id
ISIC_0012206_downsampled,1,missing_verified_lesion_id
ISIC_0012207_downsampled,4,missing_verified_lesion_id
ISIC_0012208_downsampled,0,missing_verified_lesion_id
ISIC_0012209_downsampled,1,missing_verified_lesion_id
ISIC_0012210_downsampled,4,missing_verified_lesion_id
ISIC_0012211_downsampled,1,missing_verified_lesion_id
ISIC_0012212_downsampled,1,missing_verified_lesion_id
ISIC_0012213_downsampled,1,missing_verified_lesion_id
ISIC_0012214_downsampled,4,missing_verified_lesion_id
ISIC_0012215_downsampled,4,missing_verified_lesion_id
ISIC_0012216_downsampled,1,missing_verified_lesion_id
ISIC_0012217_downsampled,4,missing_verified_lesion_id
ISIC_0012221_downsampled,1,missing_verified_lesion_id
ISIC_0012222_downsampled,1,missing_verified_lesion_id
ISIC_0012223_downsampled,4,missing_verified_lesion_id
ISIC_0012224_downsampled,4,missing_verified_lesion_id
ISIC_0012227_downsampled,4,missing_verified_lesion_id
ISIC_0012228_downsampled,1,missing_verified_lesion_id
ISIC_0012230_downsampled,1,missing_verified_lesion_id
ISIC_0012232_downsampled,1,missing_verified_lesion_id
ISIC_0012233_downsampled,1,missing_verified_lesion_id
ISIC_0012235_downsampled,1,missing_verified_lesion_id
ISIC_0012237_downsampled,4,missing_verified_lesion_id
ISIC_0012238_downsampled,4,missing_verified_lesion_id
ISIC_0012240_downsampled,4,missing_verified_lesion_id
ISIC_0012245_downsampled,4,missing_verified_lesion_id
ISIC_0012246_downsampled,1,missing_verified_lesion_id
ISIC_0012248_downsampled,4,missing_verified_lesion_id
ISIC_0012250_downsampled,1,missing_verified_lesion_id
ISIC_0012253_downsampled,1,missing_verified_lesion_id
ISIC_0012254_downsampled,4,missing_verified_lesion_id
ISIC_0012256_downsampled,1,missing_verified_lesion_id
ISIC_0012257_downsampled,1,missing_verified_lesion_id
ISIC_0012258_downsampled,0,missing_verified_lesion_id
ISIC_0012259_downsampled,1,missing_verified_lesion_id
ISIC_0012260_downsampled,1,missing_verified_lesion_id
ISIC_0012261_downsampled,1,missing_verified_lesion_id
ISIC_0012263_downsampled,1,missing_verified_lesion_id
ISIC_0012265_downsampled,4,missing_verified_lesion_id
ISIC_0012266_downsampled,4,missing_verified_lesion_id
ISIC_0012268_downsampled,1,missing_verified_lesion_id
ISIC_0012271_downsampled,1,missing_verified_lesion_id
ISIC_0012272_downsampled,4,missing_verified_lesion_id
ISIC_0012273_downsampled,4,missing_verified_lesion_id
ISIC_0012274_downsampled,1,missing_verified_lesion_id
ISIC_0012278_downsampled,1,missing_verified_lesion_id
ISIC_0012281_downsampled,1,missing_verified_lesion_id
ISIC_0012282_downsampled,4,missing_verified_lesion_id
ISIC_0012284_downsampled,1,missing_verified_lesion_id
ISIC_0012285_downsampled,1,missing_verified_lesion_id
ISIC_0012288_downsampled,0,missing_verified_lesion_id
ISIC_0012290_downsampled,0,missing_verified_lesion_id
ISIC_0012291_downsampled,4,missing_verified_lesion_id
ISIC_0012294_downsampled,4,missing_verified_lesion_id
ISIC_0012298_downsampled,0,missing_verified_lesion_id
ISIC_0012299_downsampled,4,missing_verified_lesion_id
ISIC_0012303_downsampled,1,missing_verified_lesion_id
ISIC_0012306_downsampled,1,missing_verified_lesion_id
ISIC_0012309_downsampled,1,missing_verified_lesion_id
ISIC_0012311_downsampled,1,missing_verified_lesion_id
ISIC_0012313_downsampled,1,missing_verified_lesion_id
ISIC_0012314_downsampled,4,missing_verified_lesion_id
ISIC_0012316_downsampled,1,missing_verified_lesion_id
ISIC_0012318_downsampled,1,missing_verified_lesion_id
ISIC_0012320_downsampled,1,missing_verified_lesion_id
ISIC_0012322_downsampled,1,missing_verified_lesion_id
ISIC_0012323_downsampled,4,missing_verified_lesion_id
ISIC_0012324_downsampled,1,missing_verified_lesion_id
ISIC_0012325_downsampled,1,missing_verified_lesion_id
ISIC_0012329_downsampled,4,missing_verified_lesion_id
ISIC_0012330_downsampled,4,missing_verified_lesion_id
ISIC_0012332_downsampled,1,missing_verified_lesion_id
ISIC_0012333_downsampled,1,missing_verified_lesion_id
ISIC_0012334_downsampled,1,missing_verified_lesion_id
ISIC_0012335_downsampled,1,missing_verified_lesion_id
ISIC_0012338_downsampled,1,missing_verified_lesion_id
ISIC_0012339_downsampled,1,missing_verified_lesion_id
ISIC_0012342_downsampled,4,missing_verified_lesion_id
ISIC_0012348_downsampled,0,missing_verified_lesion_id
ISIC_0012351_downsampled,1,missing_verified_lesion_id
ISIC_0012356_downsampled,0,missing_verified_lesion_id
ISIC_0012357_downsampled,1,missing_verified_lesion_id
ISIC_0012358_downsampled,4,missing_verified_lesion_id
ISIC_0012359_downsampled,4,missing_verified_lesion_id
ISIC_0012360_downsampled,1,missing_verified_lesion_id
ISIC_0012363_downsampled,1,missing_verified_lesion_id
ISIC_0012364_downsampled,4,missing_verified_lesion_id
ISIC_0012369_downsampled,0,missing_verified_lesion_id
ISIC_0012372_downsampled,4,missing_verified_lesion_id
ISIC_0012374_downsampled,1,missing_verified_lesion_id
ISIC_0012375_downsampled,4,missing_verified_lesion_id
ISIC_0012376_downsampled,1,missing_verified_lesion_id
ISIC_0012377_downsampled,4,missing_verified_lesion_id
ISIC_0012378_downsampled,1,missing_verified_lesion_id
ISIC_0012379_downsampled,4,missing_verified_lesion_id
ISIC_0012380_downsampled,4,missing_verified_lesion_id
ISIC_0012381_downsampled,1,missing_verified_lesion_id
ISIC_0012382_downsampled,0,missing_verified_lesion_id
ISIC_0012383_downsampled,4,missing_verified_lesion_id
ISIC_0012384_downsampled,1,missing_verified_lesion_id
ISIC_0012386_downsampled,4,missing_verified_lesion_id
ISIC_0012387_downsampled,4,missing_verified_lesion_id
ISIC_0012388_downsampled,4,missing_verified_lesion_id
ISIC_0012390_downsampled,4,missing_verified_lesion_id
ISIC_0012391_downsampled,0,missing_verified_lesion_id
ISIC_0012395_downsampled,0,missing_verified_lesion_id
ISIC_0012397_downsampled,4,missing_verified_lesion_id
ISIC_0012400_downsampled,1,missing_verified_lesion_id
ISIC_0012406_downsampled,1,missing_verified_lesion_id
ISIC_0012413_downsampled,1,missing_verified_lesion_id
ISIC_0012414_downsampled,4,missing_verified_lesion_id
ISIC_0012415_downsampled,4,missing_verified_lesion_id
ISIC_0012416_downsampled,4,missing_verified_lesion_id
ISIC_0012417_downsampled,4,missing_verified_lesion_id
ISIC_0012425_downsampled,0,missing_verified_lesion_id
ISIC_0012428_downsampled,4,missing_verified_lesion_id
ISIC_0012432_downsampled,4,missing_verified_lesion_id
ISIC_0012433_downsampled,4,missing_verified_lesion_id
ISIC_0012434_downsampled,0,missing_verified_lesion_id
ISIC_0012435_downsampled,0,missing_verified_lesion_id
ISIC_0012442_downsampled,1,missing_verified_lesion_id
ISIC_0012445_downsampled,1,missing_verified_lesion_id
ISIC_0012447_downsampled,4,missing_verified_lesion_id
ISIC_0012448_downsampled,4,missing_verified_lesion_id
ISIC_0012450_downsampled,0,missing_verified_lesion_id
ISIC_0012452_downsampled,4,missing_verified_lesion_id
ISIC_0012453_downsampled,1,missing_verified_lesion_id
ISIC_0012455_downsampled,4,missing_verified_lesion_id
ISIC_0012459_downsampled,4,missing_verified_lesion_id
ISIC_0012460_downsampled,1,missing_verified_lesion_id
ISIC_0012464_downsampled,1,missing_verified_lesion_id
ISIC_0012469_downsampled,4,missing_verified_lesion_id
ISIC_0012473_downsampled,4,missing_verified_lesion_id
ISIC_0012475_downsampled,4,missing_verified_lesion_id
ISIC_0012478_downsampled,4,missing_verified_lesion_id
ISIC_0012481_downsampled,1,missing_verified_lesion_id
ISIC_0012484_downsampled,1,missing_verified_lesion_id
ISIC_0012487_downsampled,1,missing_verified_lesion_id
ISIC_0012489_downsampled,1,missing_verified_lesion_id
ISIC_0012492_downsampled,4,missing_verified_lesion_id
ISIC_0012493_downsampled,1,missing_verified_lesion_id
ISIC_0012494_downsampled,1,missing_verified_lesion_id
ISIC_0012495_downsampled,1,missing_verified_lesion_id
ISIC_0012496_downsampled,1,missing_verified_lesion_id
ISIC_0012501_downsampled,4,missing_verified_lesion_id
ISIC_0012503_downsampled,1,missing_verified_lesion_id
ISIC_0012506_downsampled,1,missing_verified_lesion_id
ISIC_0012508_downsampled,1,missing_verified_lesion_id
ISIC_0012510_downsampled,4,missing_verified_lesion_id
ISIC_0012511_downsampled,1,missing_verified_lesion_id
ISIC_0012512_downsampled,0,missing_verified_lesion_id
ISIC_0012513_downsampled,4,missing_verified_lesion_id
ISIC_0012516_downsampled,4,missing_verified_lesion_id
ISIC_0012517_downsampled,4,missing_verified_lesion_id
ISIC_0012518_downsampled,1,missing_verified_lesion_id
ISIC_0012520_downsampled,1,missing_verified_lesion_id
ISIC_0012521_downsampled,1,missing_verified_lesion_id
ISIC_0012522_downsampled,4,missing_verified_lesion_id
ISIC_0012523_downsampled,1,missing_verified_lesion_id
ISIC_0012526_downsampled,1,missing_verified_lesion_id
ISIC_0012527_downsampled,4,missing_verified_lesion_id
ISIC_0012529_downsampled,1,missing_verified_lesion_id
ISIC_0012537_downsampled,4,missing_verified_lesion_id
ISIC_0012538_downsampled,1,missing_verified_lesion_id
ISIC_0012539_downsampled,1,missing_verified_lesion_id
ISIC_0012543_downsampled,4,missing_verified_lesion_id
ISIC_0012544_downsampled,1,missing_verified_lesion_id
ISIC_0012547_downsampled,1,missing_verified_lesion_id
ISIC_0012548_downsampled,4,missing_verified_lesion_id
ISIC_0012549_downsampled,1,missing_verified_lesion_id
ISIC_0012550_downsampled,1,missing_verified_lesion_id
ISIC_0012551_downsampled,1,missing_verified_lesion_id
ISIC_0014567_downsampled,4,missing_verified_lesion_id
ISIC_0014568_downsampled,4,missing_verified_lesion_id
ISIC_0014569_downsampled,4,missing_verified_lesion_id
ISIC_0014570_downsampled,4,missing_verified_lesion_id
ISIC_0014571_downsampled,4,missing_verified_lesion_id
ISIC_0014572_downsampled,4,missing_verified_lesion_id
ISIC_0014573_downsampled,4,missing_verified_lesion_id
ISIC_0014574_downsampled,4,missing_verified_lesion_id
ISIC_0014575_downsampled,4,missing_verified_lesion_id
ISIC_0014576_downsampled,4,missing_verified_lesion_id
ISIC_0014577_downsampled,4,missing_verified_lesion_id
ISIC_0014578_downsampled,4,missing_verified_lesion_id
ISIC_0014579_downsampled,4,missing_verified_lesion_id
ISIC_0014580_downsampled,4,missing_verified_lesion_id
ISIC_0014581_downsampled,4,missing_verified_lesion_id
ISIC_0014582_downsampled,4,missing_verified_lesion_id
ISIC_0014583_downsampled,4,missing_verified_lesion_id
ISIC_0014585_downsampled,4,missing_verified_lesion_id
ISIC_0014586_downsampled,4,missing_verified_lesion_id
ISIC_0014587_downsampled,4,missing_verified_lesion_id
ISIC_0014588_downsampled,4,missing_verified_lesion_id
ISIC_0014589_downsampled,4,missing_verified_lesion_id
ISIC_0014590_downsampled,4,missing_verified_lesion_id
ISIC_0014591_downsampled,4,missing_verified_lesion_id
ISIC_0014592_downsampled,4,missing_verified_lesion_id
ISIC_0014593_downsampled,4,missing_verified_lesion_id
ISIC_0014594_downsampled,4,missing_verified_lesion_id
ISIC_0014595_downsampled,4,missing_verified_lesion_id
ISIC_0014596_downsampled,4,missing_verified_lesion_id
ISIC_0014597_downsampled,4,missing_verified_lesion_id
ISIC_0014598_downsampled,4,missing_verified_lesion_id
ISIC_0014599_downsampled,4,missing_verified_lesion_id
ISIC_0014600_downsampled,4,missing_verified_lesion_id
ISIC_0014601_downsampled,4,missing_verified_lesion_id
ISIC_0014602_downsampled,4,missing_verified_lesion_id
ISIC_0014603_downsampled,4,missing_verified_lesion_id
ISIC_0014605_downsampled,4,missing_verified_lesion_id
ISIC_0014606_downsampled,4,missing_verified_lesion_id
ISIC_0014607_downsampled,4,missing_verified_lesion_id
ISIC_0014608_downsampled,4,missing_verified_lesion_id
ISIC_0014609_downsampled,4,missing_verified_lesion_id
ISIC_0014610_downsampled,4,missing_verified_lesion_id
ISIC_0014611_downsampled,4,missing_verified_lesion_id
ISIC_0014612_downsampled,4,missing_verified_lesion_id
ISIC_0014613_downsampled,4,missing_verified_lesion_id
ISIC_0014615_downsampled,4,missing_verified_lesion_id
ISIC_0014616_downsampled,4,missing_verified_lesion_id
ISIC_0014617_downsampled,4,missing_verified_lesion_id
ISIC_0014618_downsampled,4,missing_verified_lesion_id
ISIC_0014619_downsampled,4,missing_verified_lesion_id
ISIC_0014620_downsampled,4,missing_verified_lesion_id
ISIC_0014621_downsampled,4,missing_verified_lesion_id
ISIC_0014622_downsampled,4,missing_verified_lesion_id
ISIC_0014623_downsampled,4,missing_verified_lesion_id
ISIC_0014624_downsampled,4,missing_verified_lesion_id
ISIC_0014625_downsampled,4,missing_verified_lesion_id
ISIC_0014626_downsampled,4,missing_verified_lesion_id
ISIC_0014627_downsampled,4,missing_verified_lesion_id
ISIC_0014628_downsampled,4,missing_verified_lesion_id
ISIC_0014629_downsampled,4,missing_verified_lesion_id
ISIC_0014630_downsampled,4,missing_verified_lesion_id
ISIC_0014631_downsampled,4,missing_verified_lesion_id
ISIC_0014632_downsampled,4,missing_verified_lesion_id
ISIC_0014633_downsampled,4,missing_verified_lesion_id
ISIC_0014634_downsampled,4,missing_verified_lesion_id
ISIC_0014635_downsampled,4,missing_verified_lesion_id
ISIC_0014636_downsampled,4,missing_verified_lesion_id
ISIC_0014637_downsampled,4,missing_verified_lesion_id
ISIC_0014638_downsampled,4,missing_verified_lesion_id
ISIC_0014639_downsampled,4,missing_verified_lesion_id
ISIC_0014640_downsampled,4,missing_verified_lesion_id
ISIC_0014641_downsampled,4,missing_verified_lesion_id
ISIC_0014642_downsampled,4,missing_verified_lesion_id
ISIC_0014643_downsampled,4,missing_verified_lesion_id
ISIC_0014644_downsampled,4,missing_verified_lesion_id
ISIC_0014645_downsampled,4,missing_verified_lesion_id
ISIC_0014646_downsampled,4,missing_verified_lesion_id
ISIC_0014647_downsampled,4,missing_verified_lesion_id
ISIC_0014648_downsampled,4,missing_verified_lesion_id
ISIC_0014649_downsampled,4,missing_verified_lesion_id
ISIC_0014650_downsampled,4,missing_verified_lesion_id
ISIC_0014651_downsampled,4,missing_verified_lesion_id
ISIC_0014652_downsampled,4,missing_verified_lesion_id
ISIC_0014653_downsampled,4,missing_verified_lesion_id
ISIC_0014654_downsampled,4,missing_verified_lesion_id
ISIC_0014657_downsampled,1,missing_verified_lesion_id
ISIC_0014658_downsampled,1,missing_verified_lesion_id
ISIC_0014661_downsampled,1,missing_verified_lesion_id
ISIC_0014663_downsampled,0,missing_verified_lesion_id
ISIC_0014664_downsampled,1,missing_verified_lesion_id
ISIC_0014665_downsampled,1,missing_verified_lesion_id
ISIC_0014666_downsampled,0,missing_verified_lesion_id
ISIC_0014667_downsampled,1,missing_verified_lesion_id
ISIC_0014675_downsampled,1,missing_verified_lesion_id
ISIC_0014677_downsampled,1,missing_verified_lesion_id
ISIC_0014680_downsampled,1,missing_verified_lesion_id
ISIC_0014682_downsampled,1,missing_verified_lesion_id
ISIC_0014683_downsampled,1,missing_verified_lesion_id
ISIC_0014684_downsampled,1,missing_verified_lesion_id
ISIC_0014685_downsampled,1,missing_verified_lesion_id
ISIC_0014687_downsampled,1,missing_verified_lesion_id
ISIC_0014688_downsampled,0,missing_verified_lesion_id
ISIC_0014692_downsampled,1,missing_verified_lesion_id
ISIC_0014693_downsampled,1,missing_verified_lesion_id
ISIC_0014694_downsampled,1,missing_verified_lesion_id
ISIC_0014695_downsampled,0,missing_verified_lesion_id
ISIC_0014696_downsampled,1,missing_verified_lesion_id
ISIC_0014697_downsampled,1,missing_verified_lesion_id
ISIC_0014698_downsampled,1,missing_verified_lesion_id
ISIC_0014699_downsampled,1,missing_verified_lesion_id
ISIC_0014702_downsampled,1,missing_verified_lesion_id
ISIC_0014703_downsampled,0,missing_verified_lesion_id
ISIC_0014707_downsampled,1,missing_verified_lesion_id
ISIC_0014708_downsampled,1,missing_verified_lesion_id
ISIC_0014711_downsampled,4,missing_verified_lesion_id
ISIC_0014712_downsampled,4,missing_verified_lesion_id
ISIC_0014713_downsampled,1,missing_verified_lesion_id
ISIC_0014714_downsampled,1,missing_verified_lesion_id
ISIC_0014715_downsampled,1,missing_verified_lesion_id
ISIC_0014716_downsampled,1,missing_verified_lesion_id
ISIC_0014720_downsampled,1,missing_verified_lesion_id
ISIC_0014722_downsampled,0,missing_verified_lesion_id
ISIC_0014723_downsampled,4,missing_verified_lesion_id
ISIC_0014724_downsampled,1,missing_verified_lesion_id
ISIC_0014725_downsampled,1,missing_verified_lesion_id
ISIC_0014726_downsampled,1,missing_verified_lesion_id
ISIC_0014727_downsampled,0,missing_verified_lesion_id
ISIC_0014728_downsampled,1,missing_verified_lesion_id
ISIC_0014729_downsampled,1,missing_verified_lesion_id
ISIC_0014730_downsampled,1,missing_verified_lesion_id
ISIC_0014731_downsampled,1,missing_verified_lesion_id
ISIC_0014735_downsampled,0,missing_verified_lesion_id
ISIC_0014739_downsampled,1,missing_verified_lesion_id
ISIC_0014740_downsampled,1,missing_verified_lesion_id
ISIC_0014742_downsampled,1,missing_verified_lesion_id
ISIC_0014743_downsampled,1,missing_verified_lesion_id
ISIC_0014745_downsampled,1,missing_verified_lesion_id
ISIC_0014746_downsampled,1,missing_verified_lesion_id
ISIC_0014748_downsampled,1,missing_verified_lesion_id
ISIC_0014749_downsampled,1,missing_verified_lesion_id
ISIC_0014753_downsampled,1,missing_verified_lesion_id
ISIC_0014754_downsampled,1,missing_verified_lesion_id
ISIC_0014755_downsampled,1,missing_verified_lesion_id
ISIC_0014760_downsampled,1,missing_verified_lesion_id
ISIC_0014762_downsampled,1,missing_verified_lesion_id
ISIC_0014763_downsampled,1,missing_verified_lesion_id
ISIC_0014765_downsampled,1,missing_verified_lesion_id
ISIC_0014766_downsampled,0,missing_verified_lesion_id
ISIC_0014768_downsampled,1,missing_verified_lesion_id
ISIC_0014769_downsampled,1,missing_verified_lesion_id
ISIC_0014770_downsampled,4,missing_verified_lesion_id
ISIC_0014771_downsampled,1,missing_verified_lesion_id
ISIC_0014772_downsampled,0,missing_verified_lesion_id
ISIC_0014773_downsampled,1,missing_verified_lesion_id
ISIC_0014775_downsampled,1,missing_verified_lesion_id
ISIC_0014778_downsampled,1,missing_verified_lesion_id
ISIC_0014779_downsampled,1,missing_verified_lesion_id
ISIC_0014780_downsampled,1,missing_verified_lesion_id
ISIC_0014782_downsampled,1,missing_verified_lesion_id
ISIC_0014783_downsampled,1,missing_verified_lesion_id
ISIC_0014784_downsampled,0,missing_verified_lesion_id
ISIC_0014785_downsampled,1,missing_verified_lesion_id
ISIC_0014786_downsampled,1,missing_verified_lesion_id
ISIC_0014787_downsampled,1,missing_verified_lesion_id
ISIC_0014788_downsampled,0,missing_verified_lesion_id
ISIC_0014790_downsampled,0,missing_verified_lesion_id
ISIC_0014791_downsampled,1,missing_verified_lesion_id
ISIC_0014792_downsampled,1,missing_verified_lesion_id
ISIC_0014793_downsampled,4,missing_verified_lesion_id
ISIC_0014794_downsampled,1,missing_verified_lesion_id
ISIC_0014795_downsampled,0,missing_verified_lesion_id
ISIC_0014796_downsampled,1,missing_verified_lesion_id
ISIC_0014797_downsampled,1,missing_verified_lesion_id
ISIC_0014798_downsampled,1,missing_verified_lesion_id
ISIC_0014800_downsampled,0,missing_verified_lesion_id
ISIC_0014802_downsampled,1,missing_verified_lesion_id
ISIC_0014803_downsampled,1,missing_verified_lesion_id
ISIC_0014804_downsampled,4,missing_verified_lesion_id
ISIC_0014805_downsampled,1,missing_verified_lesion_id
ISIC_0014806_downsampled,4,missing_verified_lesion_id
ISIC_0014807_downsampled,1,missing_verified_lesion_id
ISIC_0014808_downsampled,1,missing_verified_lesion_id
ISIC_0014809_downsampled,0,missing_verified_lesion_id
ISIC_0014811_downsampled,4,missing_verified_lesion_id
ISIC_0014812_downsampled,1,missing_verified_lesion_id
ISIC_0014814_downsampled,1,missing_verified_lesion_id
